40.6167640686 22.1664009094 55.3957176208 0.8543167114 -1.3760580420 -0.3267464638 2281044992.0000000000 
89.3530197144 85.9124603271 56.6381797791 0.6385126114 -0.2967294455 0.1690447330 1255614336.0000000000 
52.2028694153 93.2298583984 96.0022048950 -1.1000250578 0.0409555435 1.3360323906 671079360.0000000000 
13.8244209290 48.3962097168 3.9601683617 0.5297446251 0.6840262413 -1.0366719961 1337606784.0000000000 
79.4623031616 54.0777130127 69.9257583618 -1.1968372464 1.0497646332 -0.9871408939 2285924608.0000000000 
91.8426666260 67.1528167725 82.6787872314 1.2478272915 0.1226110458 -0.4273211956 1178962560.0000000000 
95.6470413208 93.5430908203 97.3830718994 -0.0860035419 1.4709179401 1.7354111671 1758732032.0000000000 
37.7968368530 76.7860870361 97.1924514771 0.0648503304 -0.9927080870 -1.9538949765 371621856.0000000000 
92.2829589844 25.2358264923 68.3691406250 0.8698103428 1.1725416183 -0.4682036638 2295608320.0000000000 
55.5576553345 63.6163902283 83.2613143921 -0.1039869785 -0.7692317963 0.6376042366 714900224.0000000000 
83.8344802856 5.2570791245 75.7545089722 1.1792607307 1.9520068169 0.9255032539 683285760.0000000000 
85.5731124878 66.5228576660 97.6807098389 -1.0652018785 -0.2676421404 1.7949268818 1874780416.0000000000 
68.4912414551 96.0257949829 89.8560867310 0.4309680462 -1.1495351791 0.3290092945 812986496.0000000000 
0.5751619339 96.5201416016 24.3437881470 0.2453126907 0.4054610729 -1.6957957745 88328608.0000000000 
90.9057312012 73.5452117920 32.1291542053 0.9896085262 1.1520917416 -1.6846534610 1355543296.0000000000 
77.6024551392 81.0212402344 81.5531616211 0.5270230770 -0.0982358456 1.1693549156 2163638272.0000000000 
90.8530502319 74.1070480347 61.5367431641 0.3737719059 0.8053135872 0.0557129383 502962432.0000000000 
91.3944625854 9.6180562973 52.6379585266 1.6787848473 -1.7544720620 1.0792698860 1202561152.0000000000 
66.2747268677 84.5868530273 51.6355857849 0.2872183323 0.3252825737 1.3505897522 798016768.0000000000 
36.9343566895 91.6484069824 86.1424026489 -1.4185274839 0.9067859650 0.7078227997 1942809728.0000000000 
20.2137565613 46.9294433594 64.2579116821 -1.5573276877 -1.1585404277 -0.9682139158 1760277632.0000000000 
91.1693344116 77.1874771118 90.5296020508 1.3025517464 1.4722213745 -0.2732976675 1863335424.0000000000 
92.9437332153 20.1493034363 22.6358623505 0.3687384129 -1.8105539083 0.9708580971 409972992.0000000000 
62.8682136536 58.0361900330 48.3195915222 1.9921028614 -0.0126161575 -0.6215200424 358484544.0000000000 
22.3542461395 2.1575667858 92.0517654419 -0.2972799540 -0.0365195274 0.2523872852 1340870272.0000000000 
70.1234970093 82.1043395996 24.0459136963 0.4517133236 0.3716726303 -1.4169794321 1096415616.0000000000 
46.0973472595 57.7430725098 18.3900413513 -0.4383568764 1.1156949997 -0.3589638472 2456488448.0000000000 
82.6285247803 15.2973537445 14.6584587097 -0.1801303625 0.9333417416 0.5191221237 1132482688.0000000000 
23.0181388855 97.4400482178 59.6386909485 -0.1851046085 1.9839046001 0.0676183701 2198509824.0000000000 
48.6846275330 8.0001459122 41.5751953125 -1.2476748824 1.6041793823 0.6248443127 2002524032.0000000000 
49.3962974548 80.1966247559 23.9575824738 1.8197457790 -0.4824120998 -0.3060950041 863368064.0000000000 
15.8320713043 83.3735275269 32.7942619324 1.9384238720 1.9468352795 -0.1018911600 1098933504.0000000000 
72.0044250488 10.4307727814 89.2566528320 1.8009026051 -1.6851670742 -0.0441863537 1009873728.0000000000 
7.4684395790 0.5858047605 28.3353366852 0.2461225986 -1.6565620005 0.7964212894 1874029952.0000000000 
98.6904296875 35.5316429138 55.0621490479 -0.0765308142 -1.3708693385 1.1607894897 1089509248.0000000000 
53.6679611206 21.3673610687 78.1150970459 0.7800014019 -1.8103644997 -1.5636257529 1699015808.0000000000 
3.4117684364 58.3620796204 11.9179697037 1.0166478157 0.7517139912 -1.9530152082 1760968960.0000000000 
76.6636734009 50.0699653625 10.8337078094 1.3652844429 0.0262305737 -0.4332381487 1007129472.0000000000 
59.2417182922 9.0795783997 15.2463731766 0.3172860146 -0.2155511379 0.8123409748 150471968.0000000000 
60.3394851685 49.3282623291 49.5992507935 -1.4397019744 0.8278248310 -0.8914262056 2087687168.0000000000 
75.4365081787 38.6237030029 51.4681167603 1.1539311409 1.8794312477 0.5354433060 1356611840.0000000000 
65.7786331177 64.5607070923 24.7032299042 -0.3023079634 -1.4147733450 -0.5785224438 664360320.0000000000 
65.2864303589 74.7059783936 66.8595886230 -1.0188739300 1.3514225483 1.2842385769 2061507584.0000000000 
28.3967819214 52.4144935608 88.4791793823 1.5494508743 -1.9302897528 -0.4768627882 68593000.0000000000 
72.4383773804 65.7927780151 86.2512054443 -0.0850044489 -1.8233409226 -0.4912272692 668079168.0000000000 
1.4022556543 1.1054031849 80.9876403809 0.6872353554 0.6266443729 -1.7723651826 240579616.0000000000 
80.2967758179 41.2278099060 36.1975975037 -0.1766716242 -1.3626483679 -1.8777124211 1752784000.0000000000 
99.7193527222 85.1631546021 52.5716590881 -0.8753546476 -0.4968940020 -0.3579663038 421310080.0000000000 
39.3204078674 79.1292724609 19.5961227417 -1.5296486318 -0.2031180859 -1.7661069185 1490841856.0000000000 
49.3385238647 43.5666427612 86.3568420410 0.0296311378 -0.2131180763 0.6937792301 448041600.0000000000 
10.3381567001 73.0353546143 27.5448474884 1.6253972054 -1.4294735193 0.5496978760 905453504.0000000000 
30.1969528198 66.7996368408 6.3294992447 -0.8033478260 0.0785117149 0.3560464382 1450810880.0000000000 
89.5404434204 99.9520034790 74.8848419189 -0.8455661535 1.1632509232 1.7792384624 1015490752.0000000000 
24.0033206940 0.3282915354 0.2533034980 0.9336738586 -0.2442024946 1.4644057751 602065600.0000000000 
88.5669860840 53.9546318054 42.0042877197 1.9562056065 -0.9204007387 0.7819654942 2238501888.0000000000 
41.2531433105 33.2915802002 25.7582130432 0.8580038548 -1.9963513631 -0.7164915800 34160032.0000000000 
52.0540046692 90.9888763428 59.3988418579 -0.3362221718 1.6376349926 -0.6286528111 1761382272.0000000000 
70.0221481323 28.7646446228 11.0749206543 1.7610187531 -0.8362824917 -1.5468710065 1684182784.0000000000 
72.9878692627 97.9383697510 91.4499359131 0.4621944427 0.0757200718 -0.6618310213 1511500032.0000000000 
78.8829803467 3.0033595562 50.0000762939 -1.1945549250 -0.5482023954 1.0303316116 2289655552.0000000000 
36.3861541748 7.8460006714 92.9526290894 1.5376064777 1.9533948898 0.0940585136 750865280.0000000000 
89.7757492065 86.6351394653 0.4899010062 0.3919157982 -1.3840084076 -1.5374071300 1345584128.0000000000 
44.4927291870 22.8930454254 21.1906738281 -1.3007760048 -1.1667433381 -1.4943755269 1975886464.0000000000 
72.7244110107 46.0948333740 39.4954605103 0.0642960072 -0.0360722542 1.5798215866 1793588096.0000000000 
85.3931350708 65.2538299561 63.3297500610 -1.1288282871 0.9239931107 0.2512950897 255486384.0000000000 
71.9347000122 8.6338396072 40.2540664673 0.4684178829 1.8107593060 -0.3702414036 537708608.0000000000 
10.6687736511 52.3087844849 75.3317031860 0.2064599991 1.0080733299 1.8608953953 1816052480.0000000000 
96.0332489014 9.1629934311 51.6775588989 0.7503068447 0.2103130817 1.6469209194 509126720.0000000000 
4.3560242653 80.6685638428 92.1085968018 1.5899662971 -0.1631044149 0.2175338268 288211296.0000000000 
19.0222187042 11.7207183838 21.7479076385 1.6382768154 -1.1858177185 0.4800789356 1316684160.0000000000 
15.6235427856 2.7459383011 74.1757125854 -0.9483073950 0.2021889687 -0.0197031498 2036345472.0000000000 
30.2565612793 46.0298042297 54.0959167480 -0.9484075308 0.2077119350 -1.7690608203 2376186880.0000000000 
10.4506254196 96.9465026855 15.4125480652 -1.4077340364 1.1046025753 -1.6991543174 113895216.0000000000 
23.5374565125 62.9594879150 16.0842609406 -0.2976130247 0.9872081280 -0.4867132902 837914880.0000000000 
95.0347595215 99.8341369629 86.1839675903 -1.5736678541 -1.8967968598 0.4143872261 923765504.0000000000 
57.6348075867 9.8670988083 18.4044361115 1.5156545639 0.2358760834 0.9000141621 354529440.0000000000 
11.0896978378 78.2738342285 9.2286586761 -1.1383870840 1.0088136196 -1.0143517256 908674304.0000000000 
52.8354034424 32.1623458862 40.9027824402 1.0549144745 1.8048734665 0.2794816494 473313440.0000000000 
69.8020401001 94.8192062378 52.4491310120 0.5934720039 1.7861340046 -0.4546760321 1887377536.0000000000 
97.2334289551 98.9927749634 12.4457225800 0.1947293282 -1.6456049681 -0.7659935951 1068989952.0000000000 
64.7567749023 3.3505141735 56.9407768250 1.0338590145 1.2649738789 0.6467773914 2434669824.0000000000 
56.8446884155 90.8106384277 33.7337684631 -1.6127963066 -1.0810804367 0.9854619503 2151323904.0000000000 
18.0948219299 31.6235904694 4.9854917526 1.5158743858 -0.9422880411 0.2973849773 1318341504.0000000000 
21.0961475372 96.0677185059 28.2287635803 -1.2668169737 1.8024201393 -0.3730206490 1829945088.0000000000 
3.9203767776 71.5246429443 15.9574060440 0.7470860481 0.9950063229 0.9159271717 1113090688.0000000000 
56.4995040894 39.0676155090 41.9104232788 -1.4662321806 -0.8048697710 1.0257678032 575607168.0000000000 
52.8512496948 50.2807426453 9.0772418976 0.8378427029 1.2761733532 -1.4374906421 1471073152.0000000000 
8.3471326828 71.4973602295 11.5765905380 -0.8222687244 0.7026033401 -0.4077858925 1194321408.0000000000 
62.6255798340 80.4798355103 20.9706668854 0.6618382931 0.0801792145 -0.5228770971 880577856.0000000000 
26.8796405792 9.8262529373 79.7467422485 1.3351659775 -0.0442452431 -1.1337132454 2418083584.0000000000 
78.7721252441 97.3013610840 19.7476291656 -0.7350652218 -0.0967156887 -0.8470051289 64235968.0000000000 
29.4864425659 42.8876037598 61.4123687744 -0.4866570234 -1.4246014357 0.9195582867 1681921280.0000000000 
81.9500427246 12.7943124771 15.0497121811 -0.2169748545 1.7309660912 -0.5591849089 278039712.0000000000 
45.2786331177 72.9484481812 46.3447036743 0.8863310814 1.3109881878 -0.9563422203 1388435456.0000000000 
31.6685714722 47.7486114502 52.2607612610 -1.5823721290 -0.1980009079 0.8803358078 1051601664.0000000000 
92.6320877075 0.8332669735 44.6335029602 -1.1152589917 -0.2511651516 -1.7581650466 1498802432.0000000000 
58.1058387756 79.0348358154 27.2289543152 -0.3977646828 1.6731657982 -0.3088532686 2115787904.0000000000 
85.1032943726 78.2990417480 95.7531051636 -0.7847226858 0.0498998165 -0.3160878420 63505160.0000000000 
34.0222015381 68.1892547607 58.0776290894 0.6276309490 -1.3624854088 -1.5864642262 1903286784.0000000000 
60.9878425598 82.3467941284 18.1955337524 0.1447970867 1.3272023201 0.5131616592 1893461248.0000000000 
26.9009284973 68.8749160767 35.6905479431 1.4002707005 -0.0836101770 0.5167801380 626566208.0000000000 
39.7388916016 5.1981697083 9.6941623688 -1.0063123703 1.3398885727 -1.7821094394 1380603008.0000000000 
34.7447090149 47.5450706482 57.7643280029 0.7506763935 -1.3706272244 -1.3663217425 861441984.0000000000 
31.6721820831 26.1803512573 10.5891485214 1.7064008713 -1.6589143872 -0.8486126661 1156998784.0000000000 
91.7071990967 91.6137237549 22.0183982849 -1.2556749582 0.4195454121 0.3083579540 90372296.0000000000 
8.3983802795 20.6284484863 28.6775417328 -0.0745091438 -0.9669352770 -0.4651318789 1824486528.0000000000 
9.3238334656 43.8189659119 28.2035865784 -0.2372581959 1.6545615196 1.4387164116 320886336.0000000000 
7.0983552933 1.8098692894 47.2931365967 -0.4491784573 -0.8803911209 0.3152914047 785764096.0000000000 
36.5173606873 86.6669616699 77.7105102539 -0.8710176945 1.1312274933 1.9891564846 1170817152.0000000000 
38.7693214417 57.4378547668 50.4475784302 -0.1132919788 1.1226522923 1.1650047302 2382624256.0000000000 
3.8929231167 17.4968204498 68.2844314575 -1.4713297486 0.4526314735 1.8595206738 1432132608.0000000000 
52.6798171997 82.4559326172 70.1207580566 0.3911271095 1.3706319332 -1.3034443855 2463717888.0000000000 
12.2560214996 75.2961730957 29.9792766571 -0.0490647554 0.4785254002 -1.6924083829 1924948480.0000000000 
40.2438240051 7.4187002182 23.8306255341 1.1605257988 0.5942623615 0.9711279869 654521088.0000000000 
42.9228591919 53.4033164978 21.4858131409 -0.1273685694 0.8360054493 1.5908098221 1500813568.0000000000 
32.2159233093 86.2582702637 17.3178424835 1.3958296776 0.7485678196 1.4975438118 1116848000.0000000000 
52.9799957275 4.8524875641 43.2226371765 0.6094408035 1.2059464455 0.9280765057 350235008.0000000000 
42.1117973328 80.8917083740 91.0073394775 1.2942247391 1.5324161053 -1.4064813852 1534219136.0000000000 
53.1669616699 89.1161651611 87.5496063232 1.8435928822 -0.2992206812 -1.6385832429 1072640128.0000000000 
13.4196224213 98.8056640625 2.9381475449 -0.1745781898 1.4025573730 -1.1897603869 763282176.0000000000 
53.7781295776 7.6945877075 75.2052078247 -1.7296750247 -1.4981169701 -1.2628862262 1799853568.0000000000 
92.6957397461 91.6297531128 86.0035400391 -0.6076986790 0.9008584023 1.0804352760 429078848.0000000000 
60.8318634033 91.8488464355 78.5319213867 -1.4400470257 1.2386004925 0.6432609558 252216144.0000000000 
23.4844970703 75.1169433594 52.9942512512 -0.5238353014 0.9569044113 0.2372958660 2063491584.0000000000 
58.9865455627 76.1883926392 13.0709514618 -1.4894132018 1.3553190231 1.5310463905 488069888.0000000000 
96.4300537109 6.7040047646 91.5169372559 1.5650315285 1.9333505630 1.1008191109 598333056.0000000000 
70.8552246094 54.5313606262 41.0964775085 -0.7325165272 -0.1447918415 -1.2148641348 1142147840.0000000000 
27.3452167511 85.7099227905 55.7745590210 0.0331885815 0.4330747128 -1.6492476463 2193345792.0000000000 
34.7494735718 64.7012023926 70.2734985352 1.7494406700 -0.3644161224 1.3337779045 162517216.0000000000 
24.7725753784 71.6206054688 26.0234832764 -1.1518949270 1.1329843998 -1.2983831763 258210368.0000000000 
76.6583709717 95.0608978271 34.2617378235 -0.0994561911 -0.0163097382 1.0143284798 1980017024.0000000000 
95.9724578857 94.9866104126 24.8865928650 -1.0672929287 1.2278611660 1.2264461517 1853684736.0000000000 
41.5233955383 89.4299621582 61.8812217712 1.0509147644 0.1652467251 -0.7138115168 1750222336.0000000000 
95.0207672119 15.4991579056 76.5095748901 -1.2082663774 1.4847905636 -1.8986774907 1024899200.0000000000 
65.4443740845 20.0734844208 51.3243865967 -0.3158901930 -1.3946247697 1.4234447479 2240408576.0000000000 
64.7266387939 60.9443321228 68.8170166016 0.4279639721 0.2372376919 1.7481446266 2100419456.0000000000 
36.6274757385 74.3647613525 58.1641693115 1.1260347366 0.5517890453 -1.1981846094 1360593536.0000000000 
17.9258918762 52.2000961304 24.4326324463 -1.4821336269 0.7079701424 -1.9623115659 818499968.0000000000 
54.8190193176 3.4752738476 73.7359619141 -1.1894643307 -1.0580497384 -0.9975860119 1559153408.0000000000 
38.6831359863 10.6464681625 51.9824752808 -1.8636089563 0.8636322021 -1.1680201292 1602721792.0000000000 
27.5217437744 14.5031108856 48.1256523132 0.5659687519 1.5547151566 -1.7484073937 1057502272.0000000000 
52.6626052856 26.3352012634 96.7238311768 0.8235397339 1.1414120197 -1.1537414789 2088378880.0000000000 
46.2345542908 22.0986747742 16.2751522064 -1.9578570276 -0.9770420790 1.6004447937 532924160.0000000000 
49.1227073669 15.0714683533 83.6831054688 1.5122337341 -0.9712824821 -0.5733768940 2280390400.0000000000 
97.3087387085 56.4650764465 55.3244934082 -1.0067805648 0.8387274742 -1.8619942367 2224492544.0000000000 
59.8360671997 9.7399597168 31.2797966003 -1.5000533164 -0.5569936037 -0.8798549175 2077179136.0000000000 
14.6104574203 49.1600914001 66.6223144531 0.4338004589 0.8503506184 1.3158988953 1547464704.0000000000 
96.8327102661 72.9085845947 83.2155532837 -0.1617833376 1.5192022324 0.6759462357 844031488.0000000000 
13.6979942322 2.5642356873 24.9768810272 -1.5597306490 0.3611724377 1.2120549679 895930432.0000000000 
29.9974975586 83.7515182495 24.8169250488 1.5933425426 1.7396590710 0.2438688278 58305748.0000000000 
29.5666370392 84.1003494263 85.4193954468 -0.2329162359 -0.6695826054 0.0816683769 125552680.0000000000 
4.5192012787 34.9391784668 66.9206924438 -1.9459234327 -1.6860893071 0.0054497719 1182683392.0000000000 
95.8278274536 17.0349025726 81.0685958862 -1.6189672351 -1.2160344720 -1.7581810355 513313824.0000000000 
78.6284484863 86.3468475342 56.3697700500 -1.6549620330 0.8039348125 1.2474677563 2461487872.0000000000 
63.5898475647 37.2834129333 0.7917417884 1.7262592316 -1.1446495652 1.4484453201 933339456.0000000000 
54.6441955566 38.2528419495 42.3556823730 0.3665359020 0.9276809692 -1.6289448738 1512882816.0000000000 
81.0397949219 59.4126205444 7.8226437569 1.0747046471 1.0579011440 1.5556495190 2159835904.0000000000 
96.0466690063 94.9367141724 6.9259858131 0.9870047569 1.2513425350 0.5318303108 2082526720.0000000000 
51.3819274902 44.4824523926 81.7605819702 -1.4011290669 1.2706346512 1.3020927906 203206384.0000000000 
3.1496279240 68.7634506226 45.4618339539 0.3117530346 -1.7193481326 1.5127007961 423930560.0000000000 
80.2083206177 97.0938949585 77.4725341797 0.4499242306 0.2602608204 1.4118070602 952893056.0000000000 
32.9540481567 74.1864166260 24.5091552734 -0.8399714231 0.7649252415 -0.7425943613 91895808.0000000000 
50.4066886902 94.7309036255 86.9768981934 -1.9284553379 -0.4314659834 0.7494990826 419009728.0000000000 
20.9792194366 51.2897949219 24.8886451721 -1.0348461270 -1.1978699565 0.8140192032 2048066816.0000000000 
27.0695476532 58.1679954529 98.8798904419 -1.7088853419 0.2104756832 1.0540971756 1713149440.0000000000 
11.7684116364 61.6476058960 6.6416964531 -0.2111016512 -0.5666390657 -0.7539658546 1843079296.0000000000 
4.9571523666 62.5859909058 77.3990097046 0.2145535946 0.2926757336 0.5750362873 1428811392.0000000000 
96.5302429199 33.1133804321 73.9128494263 -1.2996214628 1.3761272430 1.9520597458 1040957824.0000000000 
4.4564290047 69.1519775391 23.5609836578 -0.7389609814 -0.9072012901 -1.1023648977 970096064.0000000000 
82.5818634033 98.7933044434 7.3298172951 1.7740108967 0.4176366329 -1.4411394596 976818304.0000000000 
96.2749328613 45.1223678589 12.7959041595 -1.9507164210 -1.6916655898 1.6077964306 1414898176.0000000000 
65.0252532959 54.5708160400 13.7483882904 0.4622199535 1.5073680878 1.5064494610 1976624000.0000000000 
72.0873794556 86.4627304077 20.7032718658 1.0617523193 0.2245879173 -0.2294298410 201744592.0000000000 
82.9346618652 66.7051315308 46.8736267090 0.6206610203 0.6199374199 0.1681377888 1496669952.0000000000 
25.9393520355 68.1749572754 98.9395294189 -1.1114284396 -1.4681069851 -1.5305827856 586159424.0000000000 
21.0056858063 1.9303421974 80.0423049927 1.4412374496 0.2600464821 1.7516279221 1189660928.0000000000 
44.1853599548 81.4519271851 26.6513977051 -1.3490905166 0.7165863514 -0.1058131456 2320413696.0000000000 
23.5293579102 91.6189270020 0.8863286376 -1.7414390445 0.3329622746 -0.0896017551 1799513728.0000000000 
23.8224945068 1.9633994102 31.8473434448 -0.0095261335 0.8055343628 -0.7685252428 1799403392.0000000000 
83.4356842041 42.5223007202 95.4225158691 -1.8223452866 -0.2218942642 1.0185928345 2261807616.0000000000 
0.9538021088 69.2555160522 38.0587425232 -0.1944335699 0.0282981396 0.5884056091 1535297536.0000000000 
18.6221103668 12.0648097992 54.2284431458 -0.3139412403 -1.8526505977 0.2045907974 1215387264.0000000000 
62.0077896118 2.8747282028 20.5960407257 1.4332115650 -1.8064748943 0.0977354050 889803392.0000000000 
74.9764862061 83.2302551270 7.5682721138 0.3364868164 -0.9698978662 -1.8803685382 1571338368.0000000000 
70.2052001953 78.4556121826 53.3258438110 0.8463599682 -0.0915548801 1.6553833485 407453984.0000000000 
98.4185791016 56.0947227478 77.7100601196 -1.3183723688 0.7263813019 -0.7224597931 1479803904.0000000000 
71.8432693481 87.0532760620 7.8076510429 -0.6459574699 1.5971202850 -0.8638522625 492033760.0000000000 
94.7661361694 80.8470764160 55.2734832764 0.7897047997 0.5630934238 0.5136704445 703869696.0000000000 
89.8298873901 65.8325424194 91.0083236694 0.4014034271 -0.2284737825 -0.2266334295 779852032.0000000000 
91.9992828369 35.7187461853 47.4922409058 1.6167144775 1.6725387573 -0.9919078350 186463872.0000000000 
59.9730072021 57.1408081055 66.6507110596 -0.7273490429 -0.2322366238 0.9783346653 1641683456.0000000000 
34.1220893860 2.8620569706 85.3486862183 -0.8444710970 1.3483653069 -0.3751130104 2465771008.0000000000 
47.7864685059 3.4639320374 26.7856273651 -0.4953458309 0.7718591690 -1.2882420421 2441285888.0000000000 
13.5846319199 62.1281127930 28.8455219269 -1.7766433358 1.9138743877 1.0535106659 2400044544.0000000000 
89.6603317261 1.5400681496 3.4603364468 -0.0146664381 0.3472349644 0.8044419289 2036240384.0000000000 
2.8749597073 44.5694160461 47.1169509888 -0.5201179981 -0.1027411222 -0.7013745308 1647131776.0000000000 
31.1406078339 73.0878143311 64.5161132812 1.1570830345 1.0620696545 1.6520695686 413585728.0000000000 
45.8482208252 9.0956888199 14.1948671341 0.3773140907 0.8489520550 -0.2783844471 1625419264.0000000000 
69.0706634521 19.3781547546 61.0185508728 0.3492398262 -1.1632711291 0.5791554451 209108336.0000000000 
79.5990905762 34.5899391174 89.8139495850 1.2989623547 1.1663739681 -0.5227642059 486777664.0000000000 
26.5908241272 69.3965301514 85.3563766479 0.3092572689 -0.3006262779 -0.0051003695 916462592.0000000000 
19.0360870361 41.1742286682 53.2019309998 0.5953722000 0.0107967854 0.6958718300 607929024.0000000000 
21.4937229156 10.4371871948 89.3339309692 1.6225752831 -0.8073863983 0.0140991211 1232384512.0000000000 
50.7335586548 14.8313674927 57.6597137451 -0.7866935730 -0.0231478214 -0.1010535955 320167904.0000000000 
28.5806560516 84.4045562744 32.2778244019 0.2068591118 0.1520435810 -1.2946319580 322572736.0000000000 
96.2854309082 67.5066986084 49.5614128113 -1.3871392012 -1.6527630687 -1.8894662410 2005145728.0000000000 
58.9508399963 70.1601409912 4.5229873657 1.2177827358 1.2238931656 1.7542767525 1775223808.0000000000 
10.4126701355 44.2093963623 20.3043289185 0.4458491802 0.3616306782 1.1185617447 2286972160.0000000000 
8.4620695114 25.4377002716 4.2856087685 -0.5182909966 -1.6063097417 -0.5374627113 2305355264.0000000000 
63.6433486938 54.1976318359 5.1171154976 0.3971512318 -1.1318269968 0.1871411800 1881257472.0000000000 
30.3852500916 57.4418716431 55.4561271667 1.5734436512 -0.8959194422 0.3991644382 1744516480.0000000000 
8.1993436813 53.8360290527 40.7896080017 -1.2555194497 1.9218170643 0.4437575340 1993956096.0000000000 
57.0861930847 39.0579795837 71.2371444702 0.6219305992 0.5798270702 1.0209097862 64774724.0000000000 
74.3379364014 12.0861787796 94.8051910400 -0.4807487726 0.6513524055 1.9968924522 2447751424.0000000000 
